DATE,CALLSIGN,TYPE,ROTA
17/09/2019,WZZ5KC,A320,66
17/09/2019,WZZ6279,A320,67
17/09/2019,AFL2118,SU95,85
17/09/2019,LOT87G,CRJ9,76
17/09/2019,T7BBC,PRM1,75
17/09/2019,AFL2119,SU95,
18/09/2019,BTI411,B735,63
18/09/2019,BTI03X,DH8D,65
18/09/2019,BTI8HN,BCS3,61
18/09/2019,BTI35T,DH8D,65
18/09/2019,BTI7747,BCS3,
18/09/2019,BTI3WX,DH8D,70
18/09/2019,AUI188,E145,
18/09/2019,BTI447,B733,57
18/09/2019,WZZ2595,A320,
18/09/2019,BTI455,DH8D,71
18/09/2019,BTI407,DH8D,75
18/09/2019,LOT79M,CRJ9,
18/09/2019,BTI32M,BCS3,61
18/09/2019,BTI427,BCS3,58
18/09/2019,DLH893,A20N,
18/09/2019,BTI36V,BCS3,68
18/09/2019,BTI35G,B733,63
18/09/2019,BTI658,BCS3,72
18/09/2019,WZZ4AL,A320,
18/09/2019,BTI725,BCS3,60
18/09/2019,BTI7717,BCS3,
18/09/2019,BTI479,DH8D,
18/09/2019,BTI400,DH8D,
18/09/2019,BTI424,BCS3,
18/09/2019,BTI60K,BCS3,
18/09/2019,BTI74A,BCS3,
18/09/2019,BTI8GJ,BCS3,
18/09/2019,BTI8LQ,BCS3,
18/09/2019,BTI6A1,BCS3,
18/09/2019,BTI221,B733,
18/09/2019,VPBNF,GLF5,90
18/09/2019,BTI3ZB,DH8D,
18/09/2019,BTI31G,DH8D,
18/09/2019,BTI7PY,BCS3,
18/09/2019,BTI13F,DH8D,
18/09/2019,BTI6RV,B733,
18/09/2019,BTI442,DH8D,
18/09/2019,BTI7KP,DH8D,
18/09/2019,BTI30W,BCS3,
18/09/2019,BTI15P,B733,
18/09/2019,BTI1M1,B735,
18/09/2019,BTI629,BCS3,
18/09/2019,BTI6G1,BCS3,
18/09/2019,BTI28A,B733,
18/09/2019,BCS5780,B752,87
18/09/2019,TAY987A,B734,59
18/09/2019,FRX488,BE40,62
18/09/2019,FIN3PU,AT75,62
18/09/2019,SRN6912,AT72,57
18/09/2019,FRX488,BE40,
18/09/2019,FIN1RM,AT75,
18/09/2019,AFL2682,A321,72
18/09/2019,BTI772,BCS3,68
18/09/2019,BTI1M2,B735,62
18/09/2019,BTI30Y,BCS3,59
18/09/2019,RYR5MQ,B738,62
18/09/2019,THY9DH,B738,79
18/09/2019,BTI97T,BCS3,46
18/09/2019,BTI747,BCS3,49
18/09/2019,BTI8KT,DH8D,51
18/09/2019,RYR106H,B738,60
18/09/2019,BTI425,BCS3,50
18/09/2019,BTI443,DH8D,53
18/09/2019,BTI31T,DH8D,52
18/09/2019,BTI3G2,DH8D,63
18/09/2019,BTI401,DH8D,62
18/09/2019,AFL2683,A321,
18/09/2019,OHY743,A321,70
18/09/2019,BTI1R2,B733,53
18/09/2019,BTI480,DH8D,57
18/09/2019,BTI13G,DH8D,68
18/09/2019,NAX7PA,B738,69
18/09/2019,RYR4WD,B738,
18/09/2019,UTA715,B735,79
18/09/2019,RYR8086,B738,
18/09/2019,THY7GB,B738,
18/09/2019,BTI25K,DH8D,67
18/09/2019,BTI34H,DH8D,
18/09/2019,WZZ3TK,A320,53
18/09/2019,BTI9HP,BCS3,60
18/09/2019,RYR4UW,B738,63
18/09/2019,BTI222,B733,67
18/09/2019,NAX8MT,B738,
18/09/2019,BTI3BJ,BCS3,
18/09/2019,BTI448,BCS3,
18/09/2019,BTI60L,BCS3,58
18/09/2019,BTI30K,DH8D,
18/09/2019,ART232,A320,65
18/09/2019,BTI1T9,B735,
18/09/2019,BTI8KA,BCS3,
18/09/2019,UTA716,B735,
18/09/2019,OHY744,A321,
18/09/2019,BTI402,DH8D,
18/09/2019,BTI12H,DH8D,
18/09/2019,BTI1A5,B733,
18/09/2019,RYR26N,B738,
18/09/2019,BTI2HU,BCS3,
18/09/2019,BTI428,BCS3,
18/09/2019,WZZ9AS,A320,
18/09/2019,BTI7LZ,BCS3,51
18/09/2019,BTI9TV,B733,54
18/09/2019,BTI7748,BCS3,50
18/09/2019,BTI6RZ,B733,57
18/09/2019,AFL2100,SU95,80
18/09/2019,BTI6ER,B733,
18/09/2019,FIN1KE,AT75,63
18/09/2019,BTI683,BCS3,
18/09/2019,BTI412,B735,
18/09/2019,DLH890,A321,78
18/09/2019,NAX72R,B738,70
18/09/2019,NAX8YA,B738,57
18/09/2019,BTI34G,DH8D,48
18/09/2019,BTI630,BCS3,58
18/09/2019,WZZ2596,A320,57
18/09/2019,BTI65T,BCS3,53
18/09/2019,ART233,A320,
18/09/2019,BTI7718,BCS3,63
18/09/2019,BTI3KL,DH8D,
18/09/2019,BTI31J,DH8D,58
18/09/2019,FIN2NP,AT75,
18/09/2019,BTI9KV,BCS3,
18/09/2019,AFL2101,SU95,
18/09/2019,NAX3RG,B738,
18/09/2019,NAX9ZE,B738,
18/09/2019,DCS705,C56X,
18/09/2019,DLH891,A321,
18/09/2019,BTI1F6,DH8D,56
18/09/2019,LOT7LK,CRJ9,65
18/09/2019,BTI6A2,BCS3,56
18/09/2019,BTI3P5,DH8D,
18/09/2019,BTI1F7,DH8D,
18/09/2019,BTI449,BCS3,59
18/09/2019,BTI30E,DH8D,55
18/09/2019,WZZ5FY,A320,
18/09/2019,AUI185,E145,54
18/09/2019,BTI03L,DH8D,52
18/09/2019,LOT4EW,CRJ9,
18/09/2019,BTI31C,DH8D,
18/09/2019,BTI6BL,BCS3,
18/09/2019,BTI34V,DH8D,
18/09/2019,BTI84F,BCS3,
18/09/2019,BTI3TG,B733,
18/09/2019,AUI1RI,E145,
18/09/2019,BTI413,B735,65
18/09/2019,BTI12G,DH8D,72
18/09/2019,BTI6D9,BCS3,
18/09/2019,BTI16C,B735,60
18/09/2019,BTI3MD,DH8D,58
18/09/2019,BTI6JK,BCS3,
18/09/2019,BTI6CV,B733,
18/09/2019,BTI429,BCS3,66
18/09/2019,BTI1B6,B733,58
18/09/2019,BTI433,BCS3,
18/09/2019,BTI403,DH8D,63
18/09/2019,BTI6FV,B733,59
18/09/2019,FIN8ZE,AT75,42
18/09/2019,BTI31B,DH8D,58
18/09/2019,BTI3R6,DH8D,57
18/09/2019,BTI1F8,DH8D,70
18/09/2019,BTI2DF,BCS3,62
18/09/2019,WZZ2573,A320,72
18/09/2019,BTI34L,DH8D,54
18/09/2019,FIN2MC,AT75,
18/09/2019,BTI84W,DH8D,
18/09/2019,BTI483,DH8D,
18/09/2019,BTI7EU,DH8D,
18/09/2019,BTI15M,B733,
18/09/2019,BTI9802,BCS3,45
18/09/2019,BTI9JT,DH8D,
18/09/2019,BTI24X,B735,
18/09/2019,BTI6UQ,BCS3,
18/09/2019,WZZ8HR,A320,65
18/09/2019,WZZ938,A320,
18/09/2019,BTI1X9,B735,
18/09/2019,BRU841,CRJ2,69
18/09/2019,VPBNF,GLF5,
18/09/2019,NJE539W,CL35,
18/09/2019,BRU842,CRJ2,
18/09/2019,WZZ2597,A320,
18/09/2019,AFL2680,A320,76
18/09/2019,UTA713,B735,88
18/09/2019,DFEAG,TBM9,48
18/09/2019,SRN6911,AT72,
18/09/2019,PBD959,B738,95
18/09/2019,MSAAN,E35L,73
18/09/2019,RYR2QP,B738,62
18/09/2019,AFL2681,A320,
18/09/2019,BCS5781,B752,
18/09/2019,VQBFF,CRJ2,76
18/09/2019,PBD960,B738,
18/09/2019,BTI3KB,BCS3,74
18/09/2019,RYR2483,B738,
18/09/2019,LLM9523,A320,87
18/09/2019,BTI49E,B733,64
18/09/2019,BTI434,BCS3,77
18/09/2019,BTI11X,B735,66
18/09/2019,BTI2PG,B735,41
18/09/2019,BTI445,DH8D,58
18/09/2019,BTI6GB,BCS3,62
18/09/2019,BTI468,DH8D,63
18/09/2019,BTI14B,B733,69
18/09/2019,BTI15L,B733,53
18/09/2019,BTI684,BCS3,80
18/09/2019,RYR2KX,B738,67
18/09/2019,RYR37FR,B738,53
18/09/2019,BTI7KJ,BCS3,65
18/09/2019,BTI6C4,BCS3,74
18/09/2019,BTI62D,BCS3,65
18/09/2019,ART234,A320,82
18/09/2019,BTI79M,DH8D,62
18/09/2019,BTI4LF,DH8D,64
18/09/2019,AUI187,E145,70
18/09/2019,BTI4HE,BCS3,56
18/09/2019,BTI37D,DH8D,64
18/09/2019,BTI4UJ,BCS3,64
18/09/2019,BTI6BM,BCS3,60
18/09/2019,BTI484,DH8D,67
18/09/2019,BTI405,DH8D,48
18/09/2019,BTI423,BCS3,62
18/09/2019,BTI224,BCS3,76
18/09/2019,BTI7TX,B733,66
18/09/2019,RYR4YT,B738,61
18/09/2019,BTI2MZ,BCS3,63
18/09/2019,RYR86MX,B738,
18/09/2019,IBK2LY,B738,72
18/09/2019,BTI2J4,DH8D,69
18/09/2019,RYR6AD,B738,
18/09/2019,BTI732,BCS3,
18/09/2019,BTI32B,BCS3,
18/09/2019,BTI724,BCS3,
18/09/2019,BTI3U9,DH8D,
18/09/2019,BTI36D,BCS3,
18/09/2019,BTI3LR,B733,
18/09/2019,BTI406,DH8D,
18/09/2019,BTI426,BCS3,
18/09/2019,BTI35Z,DH8D,
18/09/2019,T7DYN,CL60,73
18/09/2019,BTI611,BCS3,
18/09/2019,IBK1WA,B738,
18/09/2019,DLH892,A319,62
18/09/2019,BTI446,B733,
18/09/2019,BTI03Q,DH8D,
18/09/2019,BTI408,DH8D,
18/09/2019,AFL2118,SU95,85
18/09/2019,WZZ371,A320,57
18/09/2019,RYR2D,B738,
18/09/2019,LOT87G,CRJ9,64
18/09/2019,AFL2119,SU95,
19/09/2019,WZZ2598,A320,70
19/09/2019,MYX443,A320,
19/09/2019,BTI409,DH8D,72
19/09/2019,BTI6BA,DH8D,77
19/09/2019,BTI455,DH8D,70
19/09/2019,AUI188,E145,
19/09/2019,BTI3WX,DH8D,56
19/09/2019,BTI427,BCS3,48
19/09/2019,BTI447,B733,72
19/09/2019,DLH893,A319,
19/09/2019,BTI407,DH8D,63
19/09/2019,BTI35T,DH8D,77
19/09/2019,BTI36V,BCS3,51
19/09/2019,BTI03X,DH8D,66
19/09/2019,BTI35G,B733,67
19/09/2019,BTI612,BCS3,80
19/09/2019,BTI32M,BCS3,60
19/09/2019,BTI725,BCS3,56
19/09/2019,WZZ4AL,A320,
19/09/2019,LOT79M,CRJ9,
19/09/2019,BTI733,BCS3,60
19/09/2019,BTI7717,BCS3,
19/09/2019,BTI479,BCS3,
19/09/2019,BTI400,DH8D,
19/09/2019,BTI7PY,BCS3,
19/09/2019,BTI24E,DH8D,
19/09/2019,BTI2NY,DH8D,
19/09/2019,BTI424,BCS3,
19/09/2019,WZZ8RU,A320,
19/09/2019,BTI74A,BCS3,
19/09/2019,BTI3ZB,DH8D,
19/09/2019,BTI13F,B733,
19/09/2019,BTI8LQ,BCS3,
19/09/2019,BTI221,B733,
19/09/2019,BTI60K,BCS3,
19/09/2019,BTI31G,DH8D,
19/09/2019,BTI442,DH8D,
19/09/2019,BTI6G1,BCS3,
19/09/2019,BTI30W,B735,
19/09/2019,BTI695,BCS3,
19/09/2019,BTI6RV,BCS3,
19/09/2019,BTI1M1,B735,
19/09/2019,BTI7KP,DH8D,
19/09/2019,BTI4NB,BCS3,
19/09/2019,BTI15P,B733,
19/09/2019,T7NES,PRM1,80
19/09/2019,BTI627,B733,
19/09/2019,VAS8204,B738,62
19/09/2019,TAY987A,B734,58
19/09/2019,BCS5780,B752,124
19/09/2019,SRN6912,AT72,71
19/09/2019,FIN3PU,AT75,69
19/09/2019,RYR9UB,B738,59
19/09/2019,BRU841,CRJ2,76
19/09/2019,FIN1RM,AT75,
19/09/2019,BTI32J,DH8D,55
19/09/2019,BTI1M2,B735,56
19/09/2019,RYR82UE,B738,
19/09/2019,RYR8EM,B738,63
19/09/2019,AFL2682,A320,49
19/09/2019,BTI30Y,B735,52
19/09/2019,RYR5MQ,B738,56
19/09/2019,BTI443,DH8D,46
19/09/2019,BTI8KT,DH8D,56
19/09/2019,VAS8205,B738,
19/09/2019,BTI97T,BCS3,50
19/09/2019,BTI31T,DH8D,49
19/09/2019,BTI480,BCS3,46
19/09/2019,BTI401,DH8D,53
19/09/2019,BTI13G,B733,52
19/09/2019,BTI3G2,DH8D,62
19/09/2019,RYR6DK,B738,
19/09/2019,BTI1R2,B733,58
19/09/2019,BTI25K,DH8D,57
19/09/2019,RYR4WD,B738,
19/09/2019,BTI425,BCS3,74
19/09/2019,NAX7PA,B738,54
19/09/2019,UTA715,B735,60
19/09/2019,AFL2683,A320,
19/09/2019,MNJSS,E35L,68
19/09/2019,BTI34H,DH8D,
19/09/2019,BTI30K,DH8D,
19/09/2019,BTI222,B733,60
19/09/2019,BTI4YE,B733,
19/09/2019,BTI9HP,BCS3,47
19/09/2019,WZZ3TK,A320,46
19/09/2019,BTI448,DH8D,
19/09/2019,NAX8MT,B738,
19/09/2019,RYR4UW,B738,52
19/09/2019,BTI1F5,DH8D,
19/09/2019,BTI491,BCS3,
19/09/2019,BTI1T9,DH8D,
19/09/2019,WZZ463,A320,58
19/09/2019,BTI402,B735,
19/09/2019,UTA716,B735,
19/09/2019,BTI60L,BCS3,63
19/09/2019,BTI12H,DH8D,
19/09/2019,BTI8EP,BCS3,
19/09/2019,BTI1A5,B735,
19/09/2019,T7AVD,GLEX,65
19/09/2019,DLH890,A320,62
19/09/2019,BTI7LZ,BCS3,50
19/09/2019,BTI428,BCS3,
19/09/2019,AFL2100,SU95,74
19/09/2019,BTI74C,DH8D,51
19/09/2019,BTI6RZ,BCS3,50
19/09/2019,BTI6ER,B733,
19/09/2019,MYX448,A320,50
19/09/2019,RYR26N,B738,
19/09/2019,NAX72R,B738,56
19/09/2019,WZZ5FY,A320,
19/09/2019,BTI683,BCS3,
19/09/2019,BTI412,B733,
19/09/2019,MSAAN,E35L,
19/09/2019,FIN1KE,AT75,42
19/09/2019,DUKE60,BE20,103
19/09/2019,BTI03K,BCS3,
19/09/2019,BTI9KV,BCS3,
19/09/2019,NJE130K,F2TH,73
19/09/2019,DLH891,A320,
19/09/2019,BTI696,BCS3,50
19/09/2019,BTI630,BCS3,65
19/09/2019,BTI65T,BCS3,53
19/09/2019,NAX3RG,B738,
19/09/2019,BTI34G,DH8D,68
19/09/2019,FIN2NP,AT75,
19/09/2019,RYR4096,B738,52
19/09/2019,BTI31J,B733,51
19/09/2019,AFL2101,SU95,
19/09/2019,BTI7718,BCS3,52
19/09/2019,MYX441,A320,
19/09/2019,BTI628,B733,67
19/09/2019,BTI69R,BCS3,54
19/09/2019,BTI30E,DH8D,58
19/09/2019,BTI1F7,BCS3,
19/09/2019,DUKE60,BE20,
19/09/2019,RYR2MB,B738,
19/09/2019,RYR30BU,B738,57
19/09/2019,AUI185,E145,75
19/09/2019,BTI2TU,BCS3,56
19/09/2019,DFEAG,TBM9,
19/09/2019,BTI34V,DH8D,
19/09/2019,BTI449,DH8D,58
19/09/2019,BTI31C,DH8D,
19/09/2019,BTI03L,BCS3,59
19/09/2019,RYR8257,B738,
19/09/2019,BTI6BL,BCS3,
19/09/2019,BTI2WT,BCS3,
19/09/2019,AUI1RI,E145,
19/09/2019,BTI413,B733,72
